2.136512191747125087e+02 1.987320121763729119e+01 3.157199587971219401e+01
2.136496417809482864e+02 1.987163612323965367e+01 3.157043078531455649e+01
2.136456967591169018e+02 1.986747586249308029e+01 3.156633817108419038e+01
2.137590185105466958e+02 1.989662074903142397e+01 3.163222434044646647e+01
2.136282547198819373e+02 1.987241252075518005e+01 3.159500338232581029e+01
2.136199480351761792e+02 1.982638982842383513e+01 3.176528965008301952e+01
2.135852453723633175e+02 1.976845673697804529e+01 3.209252813480105715e+01
2.135962333189840763e+02 1.978580038128036378e+01 3.223223971465469617e+01
2.136301488223356557e+02 1.983857388844474556e+01 3.238721634585818521e+01
2.136227953385400724e+02 1.989594582129020495e+01 3.252166994649775233e+01
2.136035868027796596e+02 1.990230459381341888e+01 3.253090062111801473e+01
2.136025936289281049e+02 1.990975954738330955e+01 3.255160352991821071e+01
2.135774752475247453e+02 1.991398284238361782e+01 3.254826886415349918e+01
2.135045092552733479e+02 1.986482688641535077e+01 3.255185259209150672e+01
2.134421760654326192e+02 1.984701740360371502e+01 3.262290910768095387e+01
2.134316370456921561e+02 1.986193807268925582e+01 3.269375038435520509e+01
2.134677110878789676e+02 1.991312342414365588e+01 3.273825564233442265e+01
2.135013759916364222e+02 1.993088524690978502e+01 3.276827070905848416e+01
2.134719559067708019e+02 1.989242973986839758e+01 3.272703247032777796e+01
2.133878159399790775e+02 1.982716161367689622e+01 3.267095812065678473e+01
2.132883817108418896e+02 1.975241375069184002e+01 3.261354467744911290e+01
2.132253151712686758e+02 1.970937672959842502e+01 3.260298105897546606e+01
2.131744203923497878e+02 1.973653526843367700e+01 3.242702785806530841e+01
2.131619503720558271e+02 1.975989022815324958e+01 3.230835126990960049e+01
2.131524414242666410e+02 1.976154295553779150e+01 3.227892503536067892e+01
2.131395301641965432e+02 1.975193100055347273e+01 3.223770217083820455e+01
2.131195652173913118e+02 1.976259147653895809e+01 3.220927218498247413e+01
2.131248431830760808e+02 1.976008701801857370e+01 3.230659707275075476e+01
2.131125407416517987e+02 1.975377129327839754e+01 3.239506641657954589e+01
2.131547813787589973e+02 1.977772738453969481e+01 3.247154541541110717e+01
2.131772615460303655e+02 1.978598179693745607e+01 3.248504089539388673e+01
2.132236931923006011e+02 1.981625976262222366e+01 3.255483365106697136e+01
2.132729552303056266e+02 1.986861509132279835e+01 3.252221880573150514e+01
