2.207263815335918196e+02 2.004365755152483075e+01 4.002341709524395696e+01
2.207211182788392421e+02 2.004022043949168008e+01 4.001953548025429797e+01
2.207203609250757665e+02 2.004054603082925112e+01 4.001982709684360628e+01
2.208196648674206131e+02 2.007235205766647113e+01 4.007673055334955592e+01
2.207542365803283246e+02 2.003742318521758747e+01 3.994888923807380365e+01
2.207317240627570243e+02 2.005998241806777216e+01 3.957311295046623201e+01
2.206239717330094265e+02 2.006600727342735979e+01 3.908410873618183246e+01
2.206194998067686299e+02 2.003487932594099519e+01 3.888096380698379306e+01
2.206833779959711705e+02 1.999125574916443426e+01 3.867568979356093450e+01
2.207708374917009735e+02 2.003276015101775442e+01 3.859560140259085870e+01
2.208746487506494134e+02 2.010897400507073129e+01 3.863922214813839418e+01
2.209330923957435289e+02 2.015529291187658245e+01 3.868828026902338024e+01
2.209856584093872129e+02 2.021703918562528557e+01 3.878764932963574807e+01
2.210409537278084713e+02 2.028827857028596782e+01 3.883654890169547969e+01
2.211015632631047083e+02 2.035022019883721356e+01 3.891184685315972303e+01
2.211919898868499388e+02 2.042964041975801592e+01 3.904553182513762977e+01
2.213021827360147995e+02 2.049382296608046161e+01 3.911006827508787609e+01
2.213621113607311486e+02 2.055535265080895257e+01 3.911073927636617498e+01
2.213590536333869920e+02 2.057060731278144061e+01 3.911423867543781085e+01
2.213420124659013766e+02 2.057174546684843008e+01 3.908311214356596253e+01
2.212933351453199009e+02 2.055366240708260150e+01 3.903840137484480977e+01
2.212420403535072637e+02 2.052834697277914699e+01 3.899556063289293917e+01
2.212662232962017583e+02 2.054935469212507826e+01 3.894279218637414175e+01
2.213190993294234090e+02 2.060363926178534300e+01 3.893042537800446468e+01
2.213881714082674819e+02 2.060397759365351789e+01 3.895772691946710609e+01
2.213859078406640890e+02 2.063182131547393894e+01 3.896817273894511402e+01
2.213492689058857081e+02 2.063244843270239315e+01 3.893603404269776291e+01
2.213258532262562426e+02 2.059163060388699407e+01 3.890099333670249848e+01
2.213027433193612126e+02 2.056019829928072795e+01 3.894500196062610087e+01
2.213334621542538514e+02 2.053053551281343303e+01 3.901828690825544044e+01
2.214077323695829875e+02 2.058437133267365837e+01 3.910835538152934276e+01
2.214798211229503693e+02 2.061410773109552963e+01 3.920435811083412148e+01
2.214933855411965169e+02 2.062317191081062262e+01 3.916724494519448285e+01
2.214549940756532749e+02 2.061806862049781586e+01 3.907025836380443451e+01
2.214369039378148898e+02 2.059321184529598270e+01 3.906137396713226195e+01
