Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
10.00000000000002,-0.06017429463921395,-0.6859306344974154,-41.61666748775652
10.29442419607396,-0.06409336361712863,-0.7582701369431546,-42.73506814932328
10.5975169528713,-0.06807924556560635,-0.8353148691572444,-43.8769355802973
10.9095334937942,-0.0723597770261498,-0.9166493353997974,-45.03846854056658
11.23073655663941,-0.07634855092117013,-1.002423908524391,-46.221507399983
11.5613966148401,-0.08071043122792809,-1.092855870280968,-47.42539868577646
11.90179210522173,-0.08528484271787184,-1.187616957740646,-48.65353981289894
12.25220966246363,-0.09214563920630978,-1.288749040503837,-49.90749608867752
12.61294436046368,-0.09658308294689276,-1.394179927936631,-51.17519476912607
12.98429996080916,-0.1008576714702756,-1.505086777545579,-52.46220880323551
13.36658916856357,-0.1056741129377872,-1.620949985353221,-53.77299900100165
13.76013389558409,-0.1111507920252063,-1.741612385139457,-55.10313693403253
14.1652655315918,-0.1182213173448025,-1.868506153000932,-56.45306619103477
14.58232522322308,-0.1322050614734476,-1.99754907427179,-57.83240702175254
15.01166416129673,-0.1510618204372103,-2.132387714335342,-59.23916510396856
15.4536438765389,-0.1743882375295555,-2.273084892515861,-60.67103031511131
15.90863654401519,-0.2012848962929679,-2.419318842409246,-62.13508150723416
16.37702529652561,-0.2302965171194244,-2.571189277094461,-63.63162619019225
16.85920454722685,-0.261136707868062,-2.73192490257427,-65.14863517861443
17.35558032175318,-0.2923017964590947,-2.898981468438291,-66.6970502184618
17.86657060011607,-0.3237938679588039,-3.073491014041846,-68.27061021798926
18.39260566866984,-0.3547402616398118,-3.257298958899831,-69.86797367850664
18.93412848244015,-0.3852120599254177,-3.447890091668726,-71.4906021065874
19.49159503812046,-0.4133872310073971,-3.647818548006054,-73.13377729895244
20.06547475805024,-0.4398014412198328,-3.857297555249825,-74.79682921760615
20.65625088549832,-0.4638880278935281,-4.074236393460795,-76.48038780175881
21.26442089158477,-0.4865039176856472,-4.300076114097596,-78.18088068312638
21.89049689418308,-0.5063192527969766,-4.537884750112414,-79.90637878281625
22.53500608915597,-0.5223320814932456,-4.783740824799684,-81.64113368239043
23.19849119428807,-0.5359758281390538,-5.039811764541087,-83.39785280756939
23.88151090628878,-0.5462858802921181,-5.307141218124631,-85.16206149139845
24.58464037125028,-0.5528392003843886,-5.580782864536737,-86.94754676231155
25.30847166895751,-0.5557413055838011,-5.867887368817261,-88.74045951720781
26.05361431145685,-0.5543213734509983,-6.167753907428572,-90.53876227852834
26.82069575630396,-0.5487597136865243,-6.475911888492001,-92.35486730705469
27.61036193492331,-0.5394080956865231,-6.793895493957885,-94.17909838196664
28.42327779652333,-0.5251858092096264,-7.127954953732242,-96.00469755662067
29.26012786802609,-0.5075892411143363,-7.46765490150921,-97.84376799228782
30.12161683048251,-0.4864773553870211,-7.821929795045532,-99.69240351915022
31.00847011245877,-0.4613839506434932,-8.189500749923882,-101.5454781784823
31.92143450089312,-0.433358278853436,-8.566410340087341,-103.4138523365362
32.86127876993835,-0.4023350533785451,-8.95690678453869,-105.2909871571301
33.82879432831848,-0.3690639079754365,-9.362491492951703,-107.1842321582781
34.82479588574506,-0.3343994921877725,-9.777279393760184,-109.1008416467724
35.85012213895501,-0.2983700338960451,-10.20903052956635,-111.0406285558046
36.90563647794652,-0.2621102113218555,-10.66080251739624,-113.0035214433857
37.99222771300816,-0.2277297138532653,-11.11856879844805,-115.0482999309422
39.1108108231542,-0.1958114972035319,-11.60597436755911,-117.1304789150334
40.26232772659498,-0.1656484218920635,-12.11452859389741,-119.2716002497491
41.44774807389179,-0.1366353858237807,-12.64004618749504,-121.5023144726269
42.66807006446487,-0.1086176839825402,-13.19683091849683,-123.7996589515192
43.92432128714061,-0.08365502007915643,-13.78664096106423,-126.176050361787
45.21755958544659,-0.06208147089903045,-14.40358054730756,-128.701052030776
46.54887394838362,-0.04841901593811287,-15.07463481187177,-131.3995964913357
47.91938542742372,-0.041241833442416,-15.79514999981604,-134.3247323635575
49.33024808050636,-0.0340198500241977,-16.58973694534576,-137.3965532110745
50.78264994382946,-0.02754488594297928,-17.44046003771985,-140.704811081866
52.27781403225118,-0.02148153793188157,-18.38340115656738,-144.2349524678356
53.81699936914602,-0.0160747462286532,-19.40788184423649,-148.0155569882137
55.40150204658327,-0.01125773556506706,-20.51993236225379,-152.096540033735
57.03265631671877,-0.007499292955413642,-21.73494446938234,-156.7206145738638
58.71183571531989,-0.004685875231278086,-23.23075625027215,-162.3466527952636
60.4404542183707,-0.001666007754470638,-25.83587875815466,-170.5801464338558
62.21996743272958,-0.003910684429971053,-34.35848409668505,178.7279041596886
64.05187382184238,-0.005285392682745856,-36.18251369810702,178.4581753591447
65.9377159675449,-0.00671434653940276,-37.39284671151957,178.2454377559367
67.87908186901464,-0.007807414681931506,-38.35986890655957,177.9642925407535
69.87760627996681,-0.008978263552006078,-39.17812403245191,177.6703567211557
71.93497208522184,-0.01020236923541191,-39.92158505929299,177.3270088634665
