#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B213B5
#Date Time: 2024-02-15 21:21:37.717
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3.26429 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 50 mV/div Offset: -3.3 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 50 mV/div Offset: -3.3 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Sine
#Frequency: 1 MHz
#Period: 1 us
#Amplitude: 20 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-3.159232558139535e-05,3.279487627982244,3.265620759211469
-3.158232558139535e-05,3.264334807913999,3.266301442565913
-3.157232558139535e-05,3.245814694497254,3.264940075857028
-3.156232558139535e-05,3.248845258510911,3.263238367470922
-3.155232558139535e-05,3.264334807913992,3.263919050825363
-3.154232558139535e-05,3.280834545321643,3.265280417534249
-3.153232558139535e-05,3.282181462661043,3.264940075857028
-3.152232558139535e-05,3.266355183923098,3.265961100888692
-3.151232558139535e-05,3.247498341171512,3.265280417534249
-3.150232558139535e-05,3.248171799841204,3.266982125920355
-3.149232558139535e-05,3.263998078579149,3.26562075921147
-3.148232558139535e-05,3.279487627982244,3.265961100888692
-3.147232558139535e-05,3.281844733326185,3.267322467597575
-3.146232558139535e-05,3.264334807913999,3.263919050825363
-3.145232558139535e-05,3.244804506492704,3.26562075921147
-3.144232558139535e-05,3.246824882501804,3.264599734179806
-3.143232558139535e-05,3.262314431904909,3.264940075857028
-3.142232558139535e-05,3.283865109335283,3.264599734179806
-3.141232558139535e-05,3.281171274656494,3.265280417534249
-3.140232558139535e-05,3.265681725253398,3.264940075857028
-3.139232558139535e-05,3.247498341171503,3.264599734179807
-3.138232558139535e-05,3.245814694497255,3.265280417534248
-3.137232558139535e-05,3.262987890574599,3.26562075921147
-3.136232558139535e-05,3.280161086651944,3.266301442565913
-3.135232558139535e-05,3.283865109335292,3.265961100888692
-3.134232558139535e-05,3.265008266583707,3.26562075921147
-3.133232558139535e-05,3.245814694497254,3.264599734179806
-3.132232558139535e-05,3.246488153166954,3.263919050825363
-3.131232558139535e-05,3.262651161239749,3.265280417534249
-3.130232558139535e-05,3.279150898647396,3.264940075857028
-3.129232558139535e-05,3.283865109335292,3.265961100888692
-3.128232558139535e-05,3.267028642592798,3.26562075921147
-3.127232558139535e-05,3.246488153166954,3.264599734179806
-3.126232558139535e-05,3.243120859818463,3.264940075857027
-3.125232558139535e-05,3.2596205972261,3.263919050825363
-3.124232558139535e-05,3.281171274656494,3.264599734179806
-3.123232558139535e-05,3.283865109335292,3.264940075857028
-3.122232558139535e-05,3.268712289267038,3.264940075857027
-3.121232558139535e-05,3.247161611836664,3.264259392502586
-3.120232558139535e-05,3.243457589153305,3.264940075857028
-3.119232558139535e-05,3.2596205972261,3.263578709148142
-3.118232558139535e-05,3.281508003991343,3.264940075857028
-3.117232558139535e-05,3.28622221467924,3.265620759211469
-3.116232558139535e-05,3.269722477271597,3.265961100888692
-3.115232558139535e-05,3.245141235827555,3.267322467597576
-3.114232558139535e-05,3.242447401148755,3.264259392502585
-3.113232558139535e-05,3.257600221217012,3.265620759211469
-3.112232558139535e-05,3.281844733326193,3.263238367470921
-3.111232558139535e-05,3.286895673348942,3.265280417534249
-3.110232558139535e-05,3.271406123945846,3.26562075921147
-3.109232558139535e-05,3.244467777157853,3.26562075921147
-3.108232558139535e-05,3.240090295804806,3.265280417534249
-3.107232558139535e-05,3.25995732656095,3.265961100888692
-3.106232558139535e-05,3.284201838670143,3.264940075857028
-3.105232558139535e-05,3.286895673348933,3.266641784243133
-3.104232558139535e-05,3.268712289267056,3.264940075857028
-3.103232558139535e-05,3.245477965162404,3.265961100888692
-3.102232558139535e-05,3.242784130483605,3.263578709148142
-3.101232558139535e-05,3.26063078523065,3.265280417534249
-3.100232558139535e-05,3.281171274656484,3.264940075857028
-3.099232558139535e-05,3.285885485344392,3.265961100888692
-3.098232558139535e-05,3.267365371927648,3.267662809274798
-3.097232558139535e-05,3.244131047823005,3.265961100888692
-3.096232558139535e-05,3.240090295804808,3.264599734179807
-3.095232558139535e-05,3.261977702570049,3.264940075857028
-3.094232558139535e-05,3.282854921330743,3.263578709148142
-3.093232558139535e-05,3.288242590688341,3.264599734179806
-3.092232558139535e-05,3.268712289267037,3.264599734179807
-3.091232558139535e-05,3.244804506492704,3.266301442565913
-3.090232558139535e-05,3.242110671813906,3.26562075921147
-3.089232558139535e-05,3.2589471385564,3.26562075921147
-3.088232558139535e-05,3.282854921330745,3.264940075857028
-3.087232558139535e-05,3.287905861353489,3.266641784243133
-3.086232558139535e-05,3.273089770620096,3.266301442565913
-3.085232558139535e-05,3.243457589153305,3.265961100888692
-3.084232558139535e-05,3.242784130483612,3.264940075857028
-3.083232558139535e-05,3.257600221216994,3.265280417534249
-3.082232558139535e-05,3.280497815986794,3.264940075857028
-3.081232558139535e-05,3.286558944014092,3.263919050825363
-3.080232558139535e-05,3.272416311950396,3.26562075921147
-3.079232558139535e-05,3.244804506492717,3.264599734179807
-3.078232558139535e-05,3.240763754474506,3.264259392502585
-3.077232558139535e-05,3.260967514565499,3.263578709148142
-3.076232558139535e-05,3.279824357317094,3.264599734179806
-3.075232558139535e-05,3.288579320023182,3.265961100888692
-3.074232558139535e-05,3.269385747936747,3.266641784243134
-3.073232558139535e-05,3.242784130483605,3.265280417534249
-3.072232558139535e-05,3.240763754474506,3.264940075857028
-3.071232558139535e-05,3.25962059722611,3.265280417534248
-3.070232558139535e-05,3.282181462661033,3.263578709148143
-3.069232558139535e-05,3.286558944014092,3.26562075921147
-3.068232558139535e-05,3.269049018601897,3.26562075921147
-3.067232558139535e-05,3.246151423832102,3.265961100888691
-3.066232558139535e-05,3.241100483809358,3.264940075857028
-3.065232558139535e-05,3.260967514565499,3.263238367470921
-3.064232558139535e-05,3.282854921330743,3.263919050825363
-3.063232558139535e-05,3.285885485344392,3.264599734179806
-3.062232558139535e-05,3.268712289267055,3.266301442565912
-3.061232558139535e-05,3.245477965162404,3.264940075857028
-3.060232558139535e-05,3.242110671813906,3.264599734179806
-3.059232558139535e-05,3.26063078523065,3.264940075857028
-3.058232558139535e-05,3.283191650665593,3.266301442565912
-3.057232558139535e-05,3.283191650665593,3.263919050825363
-3.056232558139535e-05,3.270059206606447,3.264940075857028
-3.055232558139535e-05,3.247498341171504,3.26562075921147
-3.054232558139535e-05,3.245814694497261,3.264599734179806
-3.053232558139535e-05,3.261640973235192,3.264940075857028
-3.052232558139535e-05,3.280161086651944,3.264940075857028
-3.051232558139535e-05,3.285212026674692,3.265280417534249
-3.050232558139535e-05,3.267702101262497,3.265961100888692
-3.049232558139535e-05,3.246151423832104,3.264940075857028
-3.048232558139535e-05,3.243457589153305,3.265280417534249
-3.047232558139535e-05,3.26130424390035,3.265280417534249
-3.046232558139535e-05,3.280497815986794,3.264940075857028
-3.045232558139535e-05,3.286222214679242,3.265280417534249
-3.044232558139535e-05,3.269385747936747,3.26562075921147
-3.043232558139535e-05,3.246151423832104,3.264259392502585
-3.042232558139535e-05,3.244467777157855,3.265280417534249
-3.041232558139535e-05,3.257263491882151,3.264599734179806
-3.040232558139535e-05,3.279824357317094,3.264599734179806
-3.039232558139535e-05,3.286558944014092,3.265961100888692
-3.038232558139535e-05,3.271069394610997,3.266301442565913
-3.037232558139535e-05,3.248508529176053,3.263919050825363
-3.036232558139535e-05,3.241437213144206,3.264940075857028
-3.035232558139535e-05,3.25861040922155,3.26562075921147
-3.034232558139535e-05,3.278140710642844,3.263919050825363
-3.033232558139535e-05,3.284538568004992,3.265280417534249
-3.032232558139535e-05,3.271069394610997,3.26562075921147
-3.031232558139535e-05,3.250865634520003,3.265280417534249
-3.030232558139535e-05,3.243120859818455,3.264259392502585
-3.029232558139535e-05,3.256253303877601,3.264259392502585
-3.028232558139535e-05,3.276120334633745,3.265961100888692
-3.027232558139535e-05,3.286558944014092,3.264940075857028
-3.026232558139535e-05,3.273763229289796,3.264940075857028
-3.025232558139535e-05,3.251539093189702,3.265280417534249
-3.024232558139535e-05,3.241437213144206,3.265280417534249
-3.023232558139535e-05,3.258273679886701,3.26562075921147
-3.022232558139535e-05,3.277467251973145,3.263919050825363
-3.021232558139535e-05,3.287232402683792,3.26562075921147
-3.020232558139535e-05,3.274436687959496,3.265280417534249
-3.019232558139535e-05,3.251202363854853,3.26562075921147
-3.018232558139535e-05,3.242110671813906,3.266301442565913
-3.017232558139535e-05,3.254906386538202,3.265280417534249
-3.016232558139535e-05,3.276457063968595,3.264599734179806
-3.015232558139535e-05,3.285885485344392,3.264259392502585
-3.014232558139535e-05,3.275783605298895,3.265280417534249
-3.013232558139535e-05,3.252549281194252,3.263578709148142
-3.012232558139535e-05,3.241100483809356,3.266641784243134
-3.011232558139535e-05,3.254232927868502,3.26562075921147
-3.010232558139535e-05,3.277130522638295,3.265961100888692
-3.009232558139535e-05,3.286558944014092,3.264599734179806
-3.008232558139535e-05,3.275110146629195,3.266301442565913
-3.007232558139535e-05,3.252212551859402,3.266641784243134
-3.006232558139535e-05,3.243457589153305,3.26562075921147
-3.005232558139535e-05,3.253559469198802,3.263919050825363
-3.004232558139535e-05,3.275110146629195,3.263919050825363
-3.003232558139535e-05,3.287569132018641,3.264940075857028
-3.002232558139535e-05,3.276457063968595,3.265961100888692
-3.001232558139535e-05,3.250865634520003,3.26562075921147
-3.000232558139535e-05,3.239753566469956,3.264259392502585
-2.999232558139535e-05,3.255243115873051,3.26562075921147
-2.998232558139535e-05,3.275446875964045,3.263919050825363
-2.997232558139535e-05,3.289252778692891,3.264940075857028
-2.996232558139535e-05,3.277130522638295,3.265961100888692
-2.995232558139535e-05,3.250865634520003,3.265280417534249
-2.994232558139535e-05,3.240090295804806,3.266301442565913
-2.993232558139535e-05,3.252886010529102,3.264940075857028
-2.992232558139535e-05,3.275446875964045,3.264940075857028
-2.991232558139535e-05,3.288916049358041,3.264940075857028
-2.990232558139535e-05,3.278814169312544,3.265280417534249
-2.989232558139535e-05,3.250192175850303,3.26562075921147
-2.988232558139535e-05,3.238069919795707,3.264599734179806
-2.987232558139535e-05,3.250528905185153,3.264599734179806
-2.986232558139535e-05,3.276120334633745,3.264599734179806
-2.985232558139535e-05,3.289252778692891,3.264940075857028
-2.984232558139535e-05,3.279824357317094,3.264940075857028
-2.983232558139535e-05,3.251202363854853,3.265280417534249
-2.982232558139535e-05,3.239753566469956,3.26562075921147
-2.981232558139535e-05,3.248508529176053,3.264599734179806
-2.980232558139535e-05,3.277130522638295,3.264940075857028
-2.979232558139535e-05,3.29059969603229,3.265280417534249
-2.978232558139535e-05,3.282518191995893,3.265280417534249
-2.977232558139535e-05,3.253222739863952,3.266641784243134
-2.976232558139535e-05,3.234365897112358,3.264940075857028
-2.975232558139535e-05,3.248845258510904,3.264599734179806
-2.974232558139535e-05,3.276793793303445,3.26562075921147
-2.973232558139535e-05,3.29194661337169,3.263578709148142
-2.972232558139535e-05,3.283865109335292,3.266301442565913
-2.971232558139535e-05,3.254232927868502,3.26562075921147
-2.970232558139535e-05,3.235376085116908,3.26562075921147
-2.969232558139535e-05,3.246824882501804,3.264599734179806
-2.968232558139535e-05,3.276120334633745,3.264259392502585
-2.967232558139535e-05,3.29160988403684,3.265961100888692
-2.966232558139535e-05,3.284875297339842,3.266641784243134
-2.965232558139535e-05,3.256590033212451,3.267322467597576
-2.964232558139535e-05,3.234365897112358,3.264259392502585
-2.963232558139535e-05,3.245814694497254,3.265280417534249
-2.962232558139535e-05,3.271742853280696,3.265280417534249
-2.961232558139535e-05,3.29262007204139,3.265280417534249
-2.960232558139535e-05,3.286222214679242,3.265961100888692
-2.959232558139535e-05,3.26063078523065,3.266641784243134
-2.958232558139535e-05,3.232682250438109,3.264940075857028
-2.957232558139535e-05,3.238406649130557,3.264940075857028
-2.956232558139535e-05,3.269049018601897,3.265961100888692
-2.955232558139535e-05,3.29194661337169,3.264940075857028
-2.954232558139535e-05,3.29295680137624,3.266301442565913
-2.953232558139535e-05,3.261977702570049,3.265280417534249
-2.952232558139535e-05,3.233692438442658,3.264940075857028
-2.951232558139535e-05,3.235712814451758,3.264940075857028
-2.950232558139535e-05,3.268038830597348,3.265280417534249
-2.949232558139535e-05,3.29160988403684,3.264940075857028
-2.948232558139535e-05,3.29093642536714,3.265280417534249
-2.947232558139535e-05,3.265008266583699,3.265280417534249
-2.946232558139535e-05,3.238069919795707,3.267322467597576
-2.945232558139535e-05,3.237733190460857,3.265280417534249
-2.944232558139535e-05,3.262651161239749,3.263578709148142
-2.943232558139535e-05,3.29194661337169,3.264940075857028
-2.942232558139535e-05,3.29127315470199,3.265961100888692
-2.941232558139535e-05,3.267365371927648,3.264940075857028
-2.940232558139535e-05,3.235039355782058,3.264940075857028
-2.939232558139535e-05,3.240090295804806,3.266301442565913
-2.938232558139535e-05,3.263661349244299,3.26562075921147
-2.937232558139535e-05,3.289926237362591,3.264259392502585
-2.936232558139535e-05,3.29059969603229,3.264940075857028
-2.935232558139535e-05,3.266355183923098,3.266641784243134
-2.934232558139535e-05,3.235376085116908,3.266301442565913
-2.933232558139535e-05,3.235376085116908,3.264599734179806
-2.932232558139535e-05,3.263324619909449,3.264599734179806
-2.931232558139535e-05,3.29059969603229,3.265280417534249
-2.930232558139535e-05,3.29160988403684,3.264940075857028
-2.929232558139535e-05,3.268712289267047,3.265280417534249
-2.928232558139535e-05,3.237396461126007,3.264259392502585
-2.927232558139535e-05,3.235039355782058,3.265961100888692
-2.926232558139535e-05,3.263998078579149,3.264599734179806
-2.925232558139535e-05,3.288916049358041,3.265961100888692
-2.924232558139535e-05,3.29059969603229,3.264940075857028
-2.923232558139535e-05,3.268375559932197,3.266301442565913
-2.922232558139535e-05,3.237733190460857,3.265280417534249
-2.921232558139535e-05,3.235376085116908,3.265280417534249
-2.920232558139535e-05,3.26063078523065,3.263919050825363
-2.919232558139535e-05,3.289252778692891,3.265280417534249
-2.918232558139535e-05,3.294977177385339,3.264599734179806
-2.917232558139535e-05,3.270059206606447,3.265961100888692
-2.916232558139535e-05,3.240427025139656,3.266301442565913
-2.915232558139535e-05,3.235376085116908,3.265961100888692
-2.914232558139535e-05,3.26130424390035,3.266301442565913
-2.913232558139535e-05,3.284538568004992,3.26562075921147
-2.912232558139535e-05,3.29160988403684,3.26562075921147
-2.911232558139535e-05,3.272079582615546,3.26562075921147
-2.910232558139535e-05,3.242784130483605,3.266301442565913
-2.909232558139535e-05,3.237733190460857,3.266982125920355
-2.908232558139535e-05,3.258273679886701,3.26562075921147
-2.907232558139535e-05,3.285885485344392,3.26562075921147
-2.906232558139535e-05,3.29127315470199,3.265961100888692
-2.905232558139535e-05,3.269385747936747,3.266982125920355
-2.904232558139535e-05,3.238743378465406,3.266641784243134
-2.903232558139535e-05,3.232682250438109,3.265280417534249
-2.902232558139535e-05,3.255579845207901,3.26562075921147
-2.901232558139535e-05,3.282181462661043,3.264599734179806
-2.900232558139535e-05,3.29262007204139,3.264940075857028
-2.899232558139535e-05,3.269722477271597,3.268003150952019
-2.898232558139535e-05,3.238743378465406,3.263919050825363
-2.897232558139535e-05,3.230325145094159,3.263238367470921
-2.896232558139535e-05,3.25861040922155,3.264599734179806
-2.895232558139535e-05,3.287905861353491,3.265280417534249
-2.894232558139535e-05,3.301711764082337,3.26562075921147
-2.893232558139535e-05,3.277803981307994,3.266641784243134
-2.892232558139535e-05,3.243120859818455,3.266301442565913
-2.891232558139535e-05,3.231672062433559,3.26562075921147
-2.890232558139535e-05,3.255916574542751,3.265961100888692
-2.889232558139535e-05,3.284201838670143,3.264940075857028
-2.888232558139535e-05,3.299017929403538,3.265280417534249
-2.887232558139535e-05,3.280161086651944,3.264940075857028
-2.886232558139535e-05,3.241773942479055,3.265961100888692
-2.885232558139535e-05,3.22965168642446,3.265961100888692
-2.884232558139535e-05,3.247498341171504,3.264940075857028
-2.883232558139535e-05,3.280161086651944,3.264259392502585
-2.882232558139535e-05,3.294303718715639,3.263919050825363
-2.881232558139535e-05,3.279824357317094,3.264940075857028
-2.880232558139535e-05,3.245814694497254,3.265280417534249
-2.879232558139535e-05,3.229314957089609,3.266641784243134
-2.878232558139535e-05,3.246151423832104,3.264259392502585
-2.877232558139535e-05,3.278140710642844,3.264599734179806
-2.876232558139535e-05,3.296660824059589,3.264259392502585
-2.875232558139535e-05,3.283865109335292,3.266982125920355
-2.874232558139535e-05,3.249518717180603,3.265280417534249
-2.873232558139535e-05,3.22965168642446,3.265280417534249
-2.872232558139535e-05,3.245814694497254,3.264259392502585
-2.871232558139535e-05,3.278814169312544,3.264940075857028
-2.870232558139535e-05,3.294303718715639,3.264940075857028
-2.869232558139535e-05,3.283865109335292,3.266301442565913
-2.868232558139535e-05,3.251539093189702,3.266641784243134
-2.867232558139535e-05,3.231672062433559,3.264940075857028
-2.866232558139535e-05,3.244804506492704,3.263578709148142
-2.865232558139535e-05,3.276457063968595,3.264599734179806
-2.864232558139535e-05,3.294977177385339,3.264940075857028
-2.863232558139535e-05,3.285212026674692,3.26562075921147
-2.862232558139535e-05,3.252886010529102,3.266641784243134
-2.861232558139535e-05,3.230998603763859,3.265961100888692
-2.860232558139535e-05,3.244131047823005,3.26562075921147
-2.859232558139535e-05,3.273763229289796,3.264599734179806
-2.858232558139535e-05,3.288916049358041,3.265280417534249
-2.857232558139535e-05,3.287905861353491,3.264599734179806
-2.856232558139535e-05,3.255579845207901,3.266641784243134
-2.855232558139535e-05,3.235039355782058,3.266301442565913
-2.854232558139535e-05,3.245477965162404,3.264599734179806
-2.853232558139535e-05,3.269722477271597,3.264940075857028
-2.852232558139535e-05,3.29262007204139,3.263919050825363
-2.851232558139535e-05,3.287569132018641,3.267322467597576
-2.850232558139535e-05,3.254906386538202,3.264940075857028
-2.849232558139535e-05,3.232345521103258,3.264940075857028
-2.848232558139535e-05,3.239753566469956,3.264940075857028
-2.847232558139535e-05,3.272416311950396,3.263578709148142
-2.846232558139535e-05,3.294640448050489,3.26562075921147
-2.845232558139535e-05,3.288242590688341,3.265280417534249
-2.844232558139535e-05,3.256926762547301,3.265280417534249
-2.843232558139535e-05,3.233692438442658,3.265961100888692
-2.842232558139535e-05,3.241773942479055,3.264940075857028
-2.841232558139535e-05,3.270395935941297,3.263238367470921
-2.840232558139535e-05,3.289926237362591,3.264599734179806
-2.839232558139535e-05,3.289926237362591,3.265280417534249
-2.838232558139535e-05,3.260967514565499,3.266641784243134
-2.837232558139535e-05,3.236723002456307,3.264940075857028
-2.836232558139535e-05,3.239416837135106,3.265280417534249
-2.835232558139535e-05,3.266691913257948,3.265280417534249
-2.834232558139535e-05,3.287905861353491,3.265280417534249
-2.833232558139535e-05,3.288242590688341,3.265280417534249
-2.832232558139535e-05,3.262987890574599,3.264940075857028
-2.831232558139535e-05,3.237396461126007,3.265961100888692
-2.830232558139535e-05,3.238069919795707,3.264940075857028
-2.829232558139535e-05,3.266018454588248,3.263238367470921
-2.828232558139535e-05,3.288916049358041,3.263578709148142
-2.827232558139535e-05,3.289926237362591,3.268003150952019
-2.826232558139535e-05,3.265008266583699,3.264940075857028
-2.825232558139535e-05,3.235039355782058,3.264599734179806
-2.824232558139535e-05,3.237396461126007,3.264599734179806
-2.823232558139535e-05,3.263998078579149,3.26562075921147
-2.822232558139535e-05,3.288579320023191,3.264599734179806
-2.821232558139535e-05,3.29160988403684,3.264940075857028
-2.820232558139535e-05,3.264334807913999,3.26562075921147
-2.819232558139535e-05,3.236386273121457,3.264599734179806
-2.818232558139535e-05,3.236723002456307,3.263919050825363
-2.817232558139535e-05,3.262651161239749,3.265280417534249
-2.816232558139535e-05,3.287905861353491,3.264259392502585
-2.815232558139535e-05,3.29127315470199,3.26562075921147
-2.814232558139535e-05,3.265344995918548,3.265280417534249
-2.813232558139535e-05,3.236386273121457,3.264940075857028
-2.812232558139535e-05,3.236386273121457,3.264599734179806
-2.811232558139535e-05,3.262314431904899,3.263578709148142
-2.810232558139535e-05,3.285885485344392,3.263238367470921
-2.809232558139535e-05,3.29093642536714,3.265961100888692
-2.808232558139535e-05,3.268038830597348,3.264940075857028
-2.807232558139535e-05,3.240090295804806,3.264940075857028
-2.806232558139535e-05,3.236723002456307,3.265280417534249
-2.805232558139535e-05,3.2602940558958,3.265280417534249
-2.804232558139535e-05,3.284538568004992,3.263919050825363
-2.803232558139535e-05,3.289589508027741,3.264940075857028
-2.802232558139535e-05,3.269385747936747,3.264599734179806
-2.801232558139535e-05,3.240763754474506,3.265280417534249
-2.800232558139535e-05,3.239416837135106,3.264940075857028
-2.799232558139535e-05,3.2589471385564,3.264259392502585
-2.798232558139535e-05,3.285548756009542,3.265280417534249
-2.797232558139535e-05,3.287905861353491,3.265280417534249
-2.796232558139535e-05,3.270059206606447,3.264940075857028
-2.795232558139535e-05,3.240763754474506,3.264259392502585
-2.794232558139535e-05,3.238743378465406,3.265280417534249
-2.793232558139535e-05,3.255579845207901,3.264940075857028
-2.792232558139535e-05,3.282854921330743,3.264599734179806
-2.791232558139535e-05,3.29059969603229,3.26562075921147
-2.790232558139535e-05,3.273089770620096,3.266301442565913
-2.789232558139535e-05,3.240763754474506,3.264940075857028
-2.788232558139535e-05,3.237059731791157,3.264940075857028
-2.787232558139535e-05,3.256253303877601,3.264599734179806
-2.786232558139535e-05,3.282518191995893,3.264259392502585
-2.785232558139535e-05,3.289926237362591,3.264599734179806
-2.784232558139535e-05,3.273426499954946,3.264259392502585
-2.783232558139535e-05,3.245814694497254,3.265280417534249
-2.782232558139535e-05,3.235712814451758,3.264940075857028
-2.781232558139535e-05,3.256590033212451,3.264259392502585
-2.780232558139535e-05,3.280834545321643,3.263578709148142
-2.779232558139535e-05,3.289926237362591,3.266641784243134
-2.778232558139535e-05,3.274436687959496,3.265961100888692
-2.777232558139535e-05,3.248171799841204,3.265280417534249
-2.776232558139535e-05,3.238069919795707,3.263919050825363
-2.775232558139535e-05,3.257263491882151,3.265961100888692
-2.774232558139535e-05,3.279487627982244,3.263919050825363
-2.773232558139535e-05,3.287905861353491,3.264599734179806
-2.772232558139535e-05,3.272753041285246,3.264940075857028
-2.771232558139535e-05,3.247161611836654,3.266641784243134
-2.770232558139535e-05,3.238406649130557,3.264259392502585
-2.769232558139535e-05,3.256926762547301,3.2628980257937
-2.768232558139535e-05,3.277803981307994,3.263578709148142
-2.767232558139535e-05,3.289252778692891,3.264940075857028
-2.766232558139535e-05,3.271742853280696,3.264940075857028
-2.765232558139535e-05,3.247498341171504,3.265961100888692
-2.764232558139535e-05,3.238069919795707,3.263919050825363
-2.763232558139535e-05,3.253222739863952,3.263578709148142
-2.762232558139535e-05,3.278140710642844,3.264599734179806
-2.761232558139535e-05,3.29127315470199,3.263578709148142
-2.760232558139535e-05,3.273763229289796,3.264599734179806
-2.759232558139535e-05,3.246824882501804,3.26562075921147
-2.758232558139535e-05,3.239416837135106,3.264940075857028
-2.757232558139535e-05,3.252212551859402,3.264599734179806
-2.756232558139535e-05,3.276120334633745,3.264940075857028
-2.755232558139535e-05,3.289589508027741,3.264940075857028
-2.754232558139535e-05,3.276457063968595,3.266982125920355
-2.753232558139535e-05,3.248845258510904,3.264940075857028
-2.752232558139535e-05,3.242784130483605,3.26562075921147
-2.751232558139535e-05,3.270395935941297,3.266301442565913
-2.750232558139535e-05,3.29127315470199,3.264940075857028
-2.749232558139535e-05,3.299691388073238,3.265280417534249
-2.748232558139535e-05,3.277467251973145,3.266982125920355
-2.747232558139535e-05,3.248508529176053,3.266982125920355
-2.746232558139535e-05,3.237059731791157,3.26562075921147
-2.745232558139535e-05,3.252549281194252,3.265961100888692
-2.744232558139535e-05,3.281171274656494,3.263238367470921
-2.743232558139535e-05,3.29329353071109,3.264940075857028
-2.742232558139535e-05,3.280497815986794,3.265280417534249
-2.741232558139535e-05,3.242447401148755,3.265280417534249
-2.740232558139535e-05,3.22796803975021,3.264940075857028
-2.739232558139535e-05,3.245814694497254,3.264259392502585
-2.738232558139535e-05,3.277803981307994,3.265280417534249
-2.737232558139535e-05,3.294303718715639,3.264599734179806
-2.736232558139535e-05,3.281844733326193,3.265280417534249
-2.735232558139535e-05,3.248508529176053,3.264940075857028
-2.734232558139535e-05,3.22897822775476,3.265961100888692
-2.733232558139535e-05,3.247161611836654,3.264599734179806
-2.732232558139535e-05,3.279150898647394,3.263919050825363
-2.731232558139535e-05,3.298344470733838,3.265961100888692
-2.730232558139535e-05,3.283865109335292,3.265280417534249
-2.729232558139535e-05,3.247498341171504,3.266641784243134
-2.728232558139535e-05,3.229314957089609,3.264259392502585
-2.727232558139535e-05,3.247161611836654,3.264940075857028
-2.726232558139535e-05,3.278814169312544,3.264259392502585
-2.725232558139535e-05,3.294303718715639,3.264940075857028
-2.724232558139535e-05,3.285885485344392,3.264599734179806
-2.723232558139535e-05,3.251539093189702,3.26562075921147
-2.722232558139535e-05,3.232682250438109,3.264599734179806
-2.721232558139535e-05,3.244467777157855,3.263578709148142
-2.720232558139535e-05,3.273763229289796,3.263919050825363
-2.719232558139535e-05,3.295313906720189,3.2628980257937
-2.718232558139535e-05,3.284538568004992,3.265280417534249
-2.717232558139535e-05,3.255243115873051,3.264940075857028
-2.716232558139535e-05,3.232345521103258,3.264940075857028
-2.715232558139535e-05,3.244131047823005,3.265280417534249
-2.714232558139535e-05,3.274099958624646,3.264940075857028
-2.713232558139535e-05,3.294977177385339,3.264259392502585
-2.712232558139535e-05,3.285885485344392,3.264940075857028
-2.711232558139535e-05,3.256590033212451,3.26562075921147
-2.710232558139535e-05,3.232345521103258,3.263578709148142
-2.709232558139535e-05,3.242447401148755,3.264599734179806
-2.708232558139535e-05,3.273763229289796,3.263578709148142
-2.707232558139535e-05,3.29160988403684,3.264259392502585
-2.706232558139535e-05,3.287569132018641,3.264940075857028
-2.705232558139535e-05,3.255579845207901,3.26562075921147
-2.704232558139535e-05,3.230661874429009,3.264940075857028
-2.703232558139535e-05,3.245141235827555,3.264599734179806
-2.702232558139535e-05,3.273089770620096,3.264940075857028
-2.701232558139535e-05,3.29329353071109,3.264940075857028
-2.700232558139535e-05,3.287232402683792,3.265280417534249
-2.699232558139535e-05,3.255916574542751,3.26562075921147
-2.698232558139535e-05,3.233692438442658,3.266301442565913
-2.697232558139535e-05,3.242110671813906,3.263578709148142
-2.696232558139535e-05,3.272753041285246,3.263919050825363
-2.695232558139535e-05,3.29363026004594,3.263919050825363
-2.694232558139535e-05,3.29127315470199,3.265280417534249
-2.693232558139535e-05,3.257263491882151,3.266301442565913
-2.692232558139535e-05,3.235039355782058,3.265280417534249
-2.691232558139535e-05,3.237396461126007,3.266301442565913
-2.690232558139535e-05,3.267702101262497,3.262217342439257
-2.689232558139535e-05,3.29093642536714,3.264940075857028
-2.688232558139535e-05,3.29059969603229,3.26562075921147
-2.687232558139535e-05,3.262314431904899,3.266641784243134
-2.686232558139535e-05,3.233018979772958,3.264599734179806
-2.685232558139535e-05,3.236723002456307,3.264940075857028
-2.684232558139535e-05,3.266355183923098,3.264940075857028
-2.683232558139535e-05,3.29194661337169,3.264940075857028
-2.682232558139535e-05,3.29363026004594,3.268003150952019
-2.681232558139535e-05,3.265344995918548,3.26562075921147
-2.680232558139535e-05,3.234365897112358,3.264940075857028
-2.679232558139535e-05,3.235376085116908,3.264940075857028
-2.678232558139535e-05,3.266018454588248,3.263578709148142
-2.677232558139535e-05,3.29093642536714,3.264259392502585
-2.676232558139535e-05,3.289926237362591,3.264599734179806
-2.675232558139535e-05,3.267028642592798,3.266301442565913
-2.674232558139535e-05,3.237733190460857,3.264940075857028
