2.145013079879813063e+02 9.291220130675403865e+00 3.275712298171901438e+01
2.142703925814870445e+02 9.111576927585590013e+00 3.254176769639871480e+01
2.142242983446548408e+02 9.096664630647639527e+00 3.251534880707794173e+01
2.142292156390940363e+02 9.113606776858484082e+00 3.253920107847310561e+01
2.147284089436762997e+02 9.381426570665285070e+00 3.307155835662415910e+01
2.153649610379995067e+02 9.706785496140819092e+00 3.330193390958841348e+01
2.161119764191978163e+02 1.007077788266360585e+01 3.357577229903566973e+01
2.165625057841449745e+02 1.044053744732572042e+01 3.395325331161579641e+01
2.170144187165676328e+02 1.077536077640192325e+01 3.426680795404766400e+01
2.173184765641870513e+02 1.105688668011673137e+01 3.445875519030607848e+01
2.174451138628216711e+02 1.117517013098389000e+01 3.452805387429742012e+01
2.173952560756658841e+02 1.117009242292433946e+01 3.449991053855788437e+01
2.172486627056841826e+02 1.103707559800346694e+01 3.431462817973729074e+01
2.171707865203200924e+02 1.097841511343093934e+01 3.413485849667758742e+01
2.172295457209666836e+02 1.102430112104441662e+01 3.411373942658300251e+01
2.173765324128059433e+02 1.112618536410806946e+01 3.419069786094607366e+01
2.175687696275319070e+02 1.124906836705104318e+01 3.429614976462386267e+01
2.177658840332919965e+02 1.133072506956398406e+01 3.446340410041892710e+01
2.179532409721065278e+02 1.144508764136450374e+01 3.461526644085364524e+01
2.181401151276213852e+02 1.152694640334153853e+01 3.472668141238023054e+01
2.182799865499349039e+02 1.163580246913580218e+01 3.484512990418370748e+01
2.183620010982163251e+02 1.169298992479069099e+01 3.488254638113042461e+01
2.184689491673915995e+02 1.168845052782250882e+01 3.492164411621349984e+01
2.185497436466951626e+02 1.169058372048543681e+01 3.496524114485966805e+01
2.186498247789685365e+02 1.174621794041251022e+01 3.499968534251392782e+01
2.187321802061931919e+02 1.179337800235684597e+01 3.504229366798082168e+01
2.187851382950500181e+02 1.182670855930059695e+01 3.508656319988153882e+01
2.188879927320290335e+02 1.181237467685910048e+01 3.527785489971063981e+01
2.189469154311732950e+02 1.176557246068323792e+01 3.544528661595128227e+01
2.187062703216293187e+02 1.153932138868837143e+01 3.531685083384233792e+01
2.171736909323116151e+02 1.068198308253280793e+01 3.428681029855442830e+01
2.143898513706109838e+02 9.074660200763815965e+00 3.236849784984050871e+01
2.122533409221315139e+02 7.928785607196402019e+00 3.100513786316718168e+01
2.123424969613958524e+02 7.908831078288016236e+00 3.104682535275572164e+01
2.133044866455661008e+02 8.388398393395894104e+00 3.171209456999894982e+01
2.143837757047402306e+02 8.975066479106125428e+00 3.242044872625415763e+01
2.152251698224961558e+02 9.464229305100536394e+00 3.301347628654808375e+01
2.157906216644763902e+02 1.007284166558696015e+01 3.333272561250239363e+01
2.162413623435195973e+02 1.053511361603148977e+01 3.362982706177775327e+01
2.166148299307136540e+02 1.084670627649138375e+01 3.390080731239318368e+01
2.168084167792646895e+02 1.101832108637039553e+01 3.399781899173869704e+01
2.168791561009618647e+02 1.110213720300343709e+01 3.402792430945021351e+01
2.169256745084248053e+02 1.096236603920262098e+01 3.410011352348517022e+01
2.169459190158007402e+02 1.081969971804221409e+01 3.416741783429272772e+01
2.169693162677920384e+02 1.075782787618536496e+01 3.422268803869670251e+01
2.170652466976388268e+02 1.074604981459887298e+01 3.431104817961389841e+01
2.171969817560355693e+02 1.082297585775013715e+01 3.437531080138943196e+01
2.173590380735558085e+02 1.100928548071643220e+01 3.442277935106520914e+01
2.175823955306297535e+02 1.123541778493469323e+01 3.453872600736668375e+01
2.177639451878998784e+02 1.141052467593363851e+01 3.462444395086407667e+01
2.179198317507912748e+02 1.154754104429266803e+01 3.470656801229014832e+01
2.180802160648071037e+02 1.166739315527421539e+01 3.483733441921015128e+01
2.182873702037869919e+02 1.169843781812797268e+01 3.491838340089214654e+01
2.183925583504544079e+02 1.170198542703956690e+01 3.496296450540162226e+01
2.184960405599669286e+02 1.169542080811446105e+01 3.501920953103694956e+01
2.185665207519697049e+02 1.171160561694461499e+01 3.506824828326577403e+01
2.186226824859175224e+02 1.175009717363540496e+01 3.511036302836236445e+01
2.187308166904202267e+02 1.171604475540007861e+01 3.521229662946304728e+01
2.188772789531160470e+02 1.171981139060099508e+01 3.528222000111055934e+01
2.189125946286116289e+02 1.166081156952387943e+01 3.532517074795935486e+01
2.185205067219476689e+02 1.135544264904584821e+01 3.497473485479482491e+01
2.166894284339311696e+02 1.035292384671861576e+01 3.374253459689908397e+01
2.129239192132328924e+02 8.294750772761767976e+00 3.125622065510454561e+01
2.097362614988801965e+02 6.588966319309481179e+00 2.928021945817214799e+01
2.099338895367131386e+02 6.627530370617160216e+00 2.942646732189460934e+01
2.115686585719485890e+02 7.335782725920990011e+00 3.037842806991566036e+01
2.130637551594573154e+02 8.076912161203349427e+00 3.126990979818732441e+01
2.139498075036555917e+02 8.996693011518932082e+00 3.197998531598398486e+01
2.145349979331321890e+02 9.597864647922952130e+00 3.239287763525644692e+01
2.149661820324405710e+02 1.003730079404741993e+01 3.271077270006971816e+01
2.154079596004467021e+02 1.041603889413318029e+01 3.304556518037277613e+01
2.157666968984643461e+02 1.068813895521375201e+01 3.327917059988524073e+01
2.160183627322141433e+02 1.072844441976542562e+01 3.338403483443463671e+01
2.160497066281673995e+02 1.069781313047180049e+01 3.334827647904442927e+01
2.160048309178743864e+02 1.062647071525965359e+01 3.330317248783016026e+01
2.159423914585916862e+02 1.057269050659855303e+01 3.323489489822989640e+01
2.159732787927024162e+02 1.057819084285018008e+01 3.328047087567327367e+01
2.161086293273116610e+02 1.059432783608195905e+01 3.345881997272968533e+01
2.163169788562508984e+02 1.065671793732763284e+01 3.368649008828919023e+01
2.165909036222629425e+02 1.072941152880349946e+01 3.391428976869590173e+01
2.168557480518999796e+02 1.091857157840832748e+01 3.413502662249122466e+01
2.171327962561929041e+02 1.109270210573725457e+01 3.435776247678629858e+01
2.173802558597244570e+02 1.123969034001517819e+01 3.452422399911155537e+01
2.175815317649817189e+02 1.131846576711644126e+01 3.448984612631955571e+01
2.177787911599755546e+02 1.141311288800044466e+01 3.450035013357518920e+01
2.179330843837340694e+02 1.147242428168631712e+01 3.454809477977060794e+01
2.180888753154287087e+02 1.158852209697620239e+01 3.465341866103985069e+01
2.182405942090682913e+02 1.159859730628512864e+01 3.481694954991640145e+01
2.183744424084254092e+02 1.159446048580647926e+01 3.492114899340452894e+01
2.184672987580283916e+02 1.161604691481419849e+01 3.497529630246604881e+01
2.185088566827697321e+02 1.164900574404155975e+01 3.500344272308290527e+01
2.184433076671540732e+02 1.158075129102115675e+01 3.496609719831442220e+01
2.175601828715271893e+02 1.092543543043293219e+01 3.447551378631671781e+01
2.149596837383777199e+02 9.382524786989222321e+00 3.271820108464286392e+01
2.121881358703364242e+02 7.851952110364570636e+00 3.095000493580370460e+01
2.115465292045335275e+02 7.407384270827549244e+00 3.061086894824192939e+01
2.123854585053152562e+02 7.801266033649842058e+00 3.115420993207100153e+01
2.135067574237572501e+02 8.643692042867455072e+00 3.184869447992053182e+01
2.144068660114387228e+02 9.437369278323801680e+00 3.238048568308438036e+01
2.150931123944200749e+02 1.003844836840838894e+01 3.287538792332228610e+01
2.156097290860742532e+02 1.043397745571658675e+01 3.316010050530290698e+01
2.160252959939783182e+02 1.075057841449645579e+01 3.343383092404415180e+01
2.164837889697126627e+02 1.086183914215731683e+01 3.364645917781849960e+01
2.167210499688427490e+02 1.091389181952233756e+01 3.368666438385745465e+01
2.168532755227324742e+02 1.094387374214127462e+01 3.376078627352990225e+01
2.168434918343297397e+02 1.093853073463268366e+01 3.373652988320654345e+01
2.168120908681461856e+02 1.089963351657504553e+01 3.366964820059106245e+01
2.168360125492809232e+02 1.084282395839117541e+01 3.375504223197043530e+01
2.169635460047753952e+02 1.085668276972624824e+01 3.391309900605252636e+01
2.171642311560269150e+02 1.097398985692339046e+01 3.406836242372640555e+01
2.173540004689013472e+02 1.108048753401077313e+01 3.424027955158223335e+01
2.175549277830220660e+02 1.117990696010019747e+01 3.436134556178700450e+01
2.177443562169532640e+02 1.132157840832670104e+01 3.440636471887513181e+01
2.179200291829394018e+02 1.144859051955503659e+01 3.446050277330470379e+01
2.180549139010741442e+02 1.156498139818979354e+01 3.446551878381796996e+01
2.181819290971798182e+02 1.167029602482709194e+01 3.456558140682744806e+01
2.182779474460300833e+02 1.174762618690654747e+01 3.462875043959501653e+01
2.183693492759792889e+02 1.180268353477582188e+01 3.469496578871058290e+01
2.184328375935488964e+02 1.177568623095859479e+01 3.486527261060827954e+01
2.185431420092423025e+02 1.177643739858465821e+01 3.503271666635817638e+01
2.187163979738525939e+02 1.171694862445320595e+01 3.517042096235832815e+01
2.187198885125338563e+02 1.174554389471930627e+01 3.523771910341125846e+01
2.187091423424090522e+02 1.177612891085321500e+01 3.517051505111641774e+01
2.183110636040004806e+02 1.151416884150517284e+01 3.478847613230421842e+01
2.164460069348042168e+02 1.048272160216188276e+01 3.343553994607634650e+01
2.138107119279866311e+02 8.919066701217293058e+00 3.172996372184278258e+01
2.127311945878912525e+02 8.251068909989449196e+00 3.105665531431814941e+01
2.132085346215781101e+02 8.677236998784557898e+00 3.143334505586712879e+01
2.142321401027881222e+02 9.407071155780133864e+00 3.216999679172759130e+01
2.150154120470628811e+02 9.979918991121722982e+00 3.273480852166509436e+01
2.156851574212893468e+02 1.043576205724298411e+01 3.321747151115800278e+01
2.162005771805455367e+02 1.077395869966251496e+01 3.356348831756960749e+01
2.166431228830029454e+02 1.104064788593357704e+01 3.382954973130718912e+01
2.169465822644233413e+02 1.120855313084198634e+01 3.404113221167194325e+01
2.171454319136727804e+02 1.130830418124271119e+01 3.417394080737408757e+01
2.172516689186271037e+02 1.136026739716561451e+01 3.424621639797385342e+01
2.172300824896193774e+02 1.133071735737069652e+01 3.425751476113794780e+01
2.172583785267860037e+02 1.124072840123148254e+01 3.417809150980065169e+01
2.172622454204996245e+02 1.118065504284894551e+01 3.416308975142058557e+01
2.173158559609084364e+02 1.116799162147321489e+01 3.416563014788901853e+01
2.173956709916646730e+02 1.119677815413280975e+01 3.423060846120149847e+01
2.175039872039288866e+02 1.125450700575638052e+01 3.429681147080780335e+01
2.176570310523750607e+02 1.124336905621263405e+01 3.447242428168631534e+01
2.178216617000142037e+02 1.135752648367174444e+01 3.460504469987228759e+01
2.179485257371314333e+02 1.140516315916116064e+01 3.472887630258944824e+01
2.180367362614988735e+02 1.144689075215478624e+01 3.481629864080305481e+01
2.180957314552600224e+02 1.149372844441976582e+01 3.487215959921273623e+01
2.181967750692554944e+02 1.154163350423553602e+01 3.494107884329439884e+01
2.182878699539119225e+02 1.159790012401206738e+01 3.499553155521005010e+01
2.183166796231514013e+02 1.162508869022278901e+01 3.503719745065738778e+01
2.183835751877147970e+02 1.164902116842813129e+01 3.509219464341903461e+01
2.184031240552563133e+02 1.167516241879060424e+01 3.512407376558634553e+01
2.183216832941553776e+02 1.162308814728438300e+01 3.502351910464521012e+01
2.176392883805011138e+02 1.123823736280008134e+01 3.437885069810773331e+01
2.152116025320673032e+02 9.822030342853265594e+00 3.271057372548293785e+01
2.121417855886871280e+02 8.096842011093219327e+00 3.068505099302200634e+01
2.109894666864098838e+02 7.408238781843645704e+00 3.005857719288503915e+01
2.116989668745873985e+02 7.847909378644011724e+00 3.049361584639778755e+01
2.128660469148142056e+02 8.542819639562933887e+00 3.128948797206335186e+01
2.137271055830109674e+02 9.159121056755573420e+00 3.181426262177553355e+01
2.144314540260733963e+02 9.563898606252429602e+00 3.228545757985205000e+01
2.151774004972822354e+02 1.003062666197765296e+01 3.274240965936784420e+01
2.158007570288929742e+02 1.051574212893553195e+01 3.319876327268464422e+01
2.161950999808737492e+02 1.079891844201356044e+01 3.349816141312059870e+01
2.164349862105983959e+02 1.102473146142977889e+01 3.367769973038172537e+01
2.165899920410165294e+02 1.112868874204872860e+01 3.378044002690013059e+01
2.166173842091299946e+02 1.115319346499589770e+01 3.375365712205625357e+01
2.166316471393932659e+02 1.097996989159741155e+01 3.376935914758669810e+01
2.166507070538804669e+02 1.081660250121852584e+01 3.374410479945212415e+01
2.167440600687310734e+02 1.074200862531697176e+01 3.381650532758312266e+01
2.168656134895515208e+02 1.082110025234296380e+01 3.388069853961908251e+01
2.170679043194452049e+02 1.094442902005787310e+01 3.401733701050709158e+01
2.173488086203811633e+02 1.108336418210647700e+01 3.421420771095933588e+01
2.175496310486732057e+02 1.117727093243501635e+01 3.440389218970761220e+01
2.177157362676686319e+02 1.124308987481567890e+01 3.455612471542006858e+01
2.178687508097802947e+02 1.133894626760693747e+01 3.466005885945916276e+01
2.180088289188738884e+02 1.141522757139948574e+01 3.477765129780788556e+01
2.181023623990473936e+02 1.153355575298770397e+01 3.467278706325849669e+01
2.181892063227645338e+02 1.160315675495585452e+01 3.464158969897766838e+01
2.182864894713137289e+02 1.167755782602525905e+01 3.467660768381241354e+01
2.185076350713532065e+02 1.179682226787840627e+01 3.469476372924648899e+01
2.185313994237449151e+02 1.182874612076677678e+01 3.476158988407031103e+01
2.184846295987808560e+02 1.174876296419691357e+01 3.469739204471838434e+01
2.179147818066275590e+02 1.141566099666216338e+01 3.425547102991713899e+01
2.158456404513792393e+02 1.017269914425503252e+01 3.286609164553525630e+01
2.131910526218372297e+02 8.619923063159777854e+00 3.121315885267242862e+01
2.119988169495499051e+02 7.925942892751155711e+00 3.049943855232877254e+01
2.123304566852376354e+02 8.236896983606962763e+00 3.070679937808873206e+01
2.132851891955257031e+02 8.927872483511331225e+00 3.136128540667937514e+01
2.141556135512490755e+02 9.498981990486237592e+00 3.193918935593931252e+01
2.149496440051579214e+02 1.007031052375046976e+01 3.241537564551057926e+01
2.156084426922341208e+02 1.053900673120229925e+01 3.281540865369784399e+01
2.160880855868362005e+02 1.079320833410455194e+01 3.321721700877956351e+01
2.164391261159543660e+02 1.098200436818627779e+01 3.351086031058544989e+01
2.167074132686743155e+02 1.110637119711749143e+01 3.372367057212134966e+01
2.168267178139325324e+02 1.117820410782263174e+01 3.383716320851920045e+01
2.168014866023778211e+02 1.118689574965603661e+01 3.383231995113554547e+01
2.166824920872896882e+02 1.112618999142404164e+01 3.377352064708386337e+01
2.166528001431383075e+02 1.096756097260012019e+01 3.367765037234469361e+01
2.167433767684059092e+02 1.096623447535491458e+01 3.368456049752901293e+01
2.169528090892825105e+02 1.102988012166756171e+01 3.385596707818930184e+01
2.172341067120760556e+02 1.119107884329440239e+01 3.403482672244124529e+01
2.174475540007773873e+02 1.129748551650100907e+01 3.417038857114652473e+01
2.176080941010976062e+02 1.141720806263534982e+01 3.427801068601501555e+01
2.177647580530722280e+02 1.151307679493586456e+01 3.440420838963234473e+01
2.179441714328021078e+02 1.161844849180348049e+01 3.450469364083390644e+01
2.180365557961759748e+02 1.167864833015591053e+01 3.457938623280951873e+01
2.181443290700328816e+02 1.165547935908588961e+01 3.473848261054657627e+01
2.182622407931836506e+02 1.163161474818146424e+01 3.493386485769460847e+01
2.183970792381587103e+02 1.165236363299831623e+01 3.508539865869534680e+01
2.184868152343581187e+02 1.169537453495474466e+01 3.523446455784453235e+01
2.185751923421005642e+02 1.173578642777376757e+01 3.533020526773650261e+01
2.185691783737760829e+02 1.171139121797126137e+01 3.519926456524824232e+01
2.180304539088480453e+02 1.139708849279064218e+01 3.465444901006286926e+01
2.160287094107267478e+02 1.024351250300775540e+01 3.318645461220007320e+01
2.137286680733707271e+02 8.887028707868287469e+00 3.169055749902826236e+01
2.131433727580654249e+02 8.474631511404790984e+00 3.134241058483103970e+01
2.134564106835471193e+02 8.821283802543172570e+00 3.157180206193199723e+01
2.142834354427724293e+02 9.395851456987555750e+00 3.211937395499781189e+01
2.150182269976123166e+02 9.938408881978762821e+00 3.260978769874321870e+01
2.156396601082174982e+02 1.042761489625557658e+01 3.306179471992398788e+01
2.161921462108451806e+02 1.078443185814500183e+01 3.341698595146871043e+01
2.166985843498003987e+02 1.101747891486355613e+01 3.378385190120988568e+01
2.170142552180699909e+02 1.117791875667104762e+01 3.402231137517660642e+01
2.172126220840197277e+02 1.125569468352243696e+01 3.413207593733996958e+01
2.173159084038227888e+02 1.129614205243057512e+01 3.421339793066429991e+01
